,Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Month,Day,Sales_Rolling_3
254,2014,jan,2014-01-01,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
255,2014,jan,2014-01-01,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
256,2014,jan,2014-01-01,Haryana,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.0
257,2014,jan,2014-01-01,Jharkhand,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
258,2014,jan,2014-01-01,Jharkhand,AMBULANCE,Others,Others,0,1,1,
259,2014,jan,2014-01-01,Jharkhand,BUS,Bus,Bus,0,1,1,0.0
260,2014,jan,2014-01-01,Jharkhand,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0,1,1,0.0
261,2014,jan,2014-01-01,Jharkhand,EXCAVATOR (COMMERCIAL),Others,Others,0,1,1,0.0
262,2014,jan,2014-01-01,Jharkhand,GOODS CARRIER,Others,Others,0,1,1,0.0
263,2014,jan,2014-01-01,Jharkhand,MAXI CAB,Others,Others,0,1,1,0.0
264,2014,jan,2014-01-01,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,1,1,0.0
265,2014,jan,2014-01-01,Jharkhand,MOPED,2-Wheelers,2W_Personal,0,1,1,0.0
266,2014,jan,2014-01-01,Jharkhand,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,0.0
267,2014,jan,2014-01-01,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
268,2014,jan,2014-01-01,Jharkhand,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.0
269,2014,jan,2014-01-01,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
270,2014,jan,2014-01-01,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,1,1,0.3333333333333333
271,2014,jan,2014-01-01,Jharkhand,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.3333333333333333
272,2014,jan,2014-01-01,Jharkhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,1,1,0.3333333333333333
273,2014,jan,2014-01-01,Jharkhand,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
274,2014,jan,2014-01-01,Jharkhand,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,1,1,0.0
275,2014,jan,2014-01-01,Karnataka,ADAPTED VEHICLE,Others,Others,0,1,1,
276,2014,jan,2014-01-01,Karnataka,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
277,2014,jan,2014-01-01,Karnataka,AMBULANCE,Others,Others,0,1,1,0.0
278,2014,jan,2014-01-01,Karnataka,ARTICULATED VEHICLE,Others,Others,0,1,1,0.0
279,2014,jan,2014-01-01,Karnataka,BUS,Bus,Bus,0,1,1,0.0
280,2014,jan,2014-01-01,Karnataka,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
281,2014,jan,2014-01-01,Karnataka,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0,1,1,0.0
282,2014,jan,2014-01-01,Karnataka,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
283,2014,jan,2014-01-01,Karnataka,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
284,2014,jan,2014-01-01,Karnataka,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,1,1,0.0
285,2014,jan,2014-01-01,Karnataka,EXCAVATOR (COMMERCIAL),Others,Others,0,1,1,0.0
286,2014,jan,2014-01-01,Karnataka,EXCAVATOR (NT),Others,Others,0,1,1,0.0
287,2014,jan,2014-01-01,Karnataka,FIRE FIGHTING VEHICLE,Others,Others,0,1,1,0.0
288,2014,jan,2014-01-01,Karnataka,GOODS CARRIER,Others,Others,0,1,1,0.0
289,2014,jan,2014-01-01,Karnataka,HARVESTER,Others,Others,0,1,1,0.0
290,2014,jan,2014-01-01,Karnataka,MAXI CAB,Others,Others,0,1,1,0.0
291,2014,jan,2014-01-01,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18,1,1,6.0
292,2014,jan,2014-01-01,Karnataka,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,1,1,6.0
293,2014,jan,2014-01-01,Karnataka,MOBILE CLINIC,Others,Others,0,1,1,6.0
294,2014,jan,2014-01-01,Karnataka,MOPED,2-Wheelers,2W_Personal,6,1,1,2.0
295,2014,jan,2014-01-01,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,1,1,1,2.3333333333333335
296,2014,jan,2014-01-01,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,19,1,1,8.666666666666666
297,2014,jan,2014-01-01,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,1,1,6.666666666666667
298,2014,jan,2014-01-01,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,1,1,6.333333333333333
299,2014,jan,2014-01-01,Karnataka,OMNI BUS,Bus,Bus,0,1,1,0.0
300,2014,jan,2014-01-01,Karnataka,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.0
301,2014,jan,2014-01-01,Karnataka,POWER TILLER,Others,Others,0,1,1,0.0
302,2014,jan,2014-01-01,Karnataka,POWER TILLER (COMMERCIAL),Others,Others,0,1,1,0.0
303,2014,jan,2014-01-01,Karnataka,PRIVATE SERVICE VEHICLE,Others,Others,0,1,1,0.0
304,2014,jan,2014-01-01,Karnataka,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,1,1,0.0
305,2014,jan,2014-01-01,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
306,2014,jan,2014-01-01,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
307,2014,jan,2014-01-01,Karnataka,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,1,1,0.0
308,2014,jan,2014-01-01,Karnataka,TOW TRUCK,Others,Others,0,1,1,0.0
309,2014,jan,2014-01-01,Karnataka,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.0
310,2014,jan,2014-01-01,Karnataka,TRAILER (AGRICULTURAL),Others,Others,0,1,1,0.0
311,2014,jan,2014-01-01,Karnataka,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
312,2014,jan,2014-01-01,Karnataka,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,1,1,0.0
313,2014,jan,2014-01-01,Karnataka,VEHICLE FITTED WITH GENERATOR,Others,Others,0,1,1,0.0
314,2014,jan,2014-01-01,Karnataka,VEHICLE FITTED WITH RIG,Others,Others,0,1,1,0.0
315,2014,jan,2014-01-01,Kerala,ADAPTED VEHICLE,Others,Others,0,1,1,
316,2014,jan,2014-01-01,Kerala,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
317,2014,jan,2014-01-01,Kerala,AMBULANCE,Others,Others,0,1,1,0.0
318,2014,jan,2014-01-01,Kerala,ARTICULATED VEHICLE,Others,Others,0,1,1,0.0
319,2014,jan,2014-01-01,Kerala,BREAKDOWN VAN,Others,Others,0,1,1,0.0
320,2014,jan,2014-01-01,Kerala,BUS,Bus,Bus,0,1,1,0.0
321,2014,jan,2014-01-01,Kerala,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,1,1,0.0
322,2014,jan,2014-01-01,Kerala,CASH VAN,Others,Others,0,1,1,0.0
323,2014,jan,2014-01-01,Kerala,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
324,2014,jan,2014-01-01,Kerala,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
325,2014,jan,2014-01-01,Kerala,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
326,2014,jan,2014-01-01,Kerala,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,1,1,0.0
327,2014,jan,2014-01-01,Kerala,EXCAVATOR (NT),Others,Others,0,1,1,0.0
328,2014,jan,2014-01-01,Kerala,GOODS CARRIER,Others,Others,0,1,1,0.0
329,2014,jan,2014-01-01,Kerala,HEARSES,Others,Others,0,1,1,0.0
330,2014,jan,2014-01-01,Kerala,LIBRARY VAN,Others,Others,0,1,1,0.0
331,2014,jan,2014-01-01,Kerala,MAXI CAB,Others,Others,0,1,1,0.0
332,2014,jan,2014-01-01,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3,1,1,1.0
333,2014,jan,2014-01-01,Kerala,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,1.0
334,2014,jan,2014-01-01,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,1,1,1,1.3333333333333333
335,2014,jan,2014-01-01,Kerala,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.3333333333333333
336,2014,jan,2014-01-01,Kerala,PRIVATE SERVICE VEHICLE,Others,Others,0,1,1,0.3333333333333333
337,2014,jan,2014-01-01,Kerala,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,1,1,0.0
338,2014,jan,2014-01-01,Kerala,RECOVERY VEHICLE,Others,Others,0,1,1,0.0
339,2014,jan,2014-01-01,Kerala,ROAD ROLLER,Others,Others,0,1,1,0.0
340,2014,jan,2014-01-01,Kerala,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
341,2014,jan,2014-01-01,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
342,2014,jan,2014-01-01,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,1,1,0.0
343,2014,jan,2014-01-01,Kerala,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,1,1,0.0
344,2014,jan,2014-01-01,Kerala,VEHICLE FITTED WITH GENERATOR,Others,Others,0,1,1,0.0
345,2014,jan,2014-01-01,Ladakh,GOODS CARRIER,Others,Others,0,1,1,
346,2014,jan,2014-01-01,Ladakh,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,
347,2014,jan,2014-01-01,Ladakh,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
348,2014,jan,2014-01-01,Maharashtra,ADAPTED VEHICLE,Others,Others,0,1,1,
349,2014,jan,2014-01-01,Maharashtra,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
350,2014,jan,2014-01-01,Maharashtra,AMBULANCE,Others,Others,0,1,1,0.0
351,2014,jan,2014-01-01,Maharashtra,ARTICULATED VEHICLE,Others,Others,0,1,1,0.0
352,2014,jan,2014-01-01,Maharashtra,BUS,Bus,Bus,0,1,1,0.0
353,2014,jan,2014-01-01,Maharashtra,CAMPER VAN / TRAILER,Others,Others,0,1,1,0.0
354,2014,jan,2014-01-01,Maharashtra,CASH VAN,Others,Others,0,1,1,0.0
355,2014,jan,2014-01-01,Maharashtra,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
356,2014,jan,2014-01-01,Maharashtra,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
357,2014,jan,2014-01-01,Maharashtra,DUMPER,Others,Others,0,1,1,0.0
358,2014,jan,2014-01-01,Maharashtra,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
359,2014,jan,2014-01-01,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0,1,1,0.0
360,2014,jan,2014-01-01,Maharashtra,EXCAVATOR (NT),Others,Others,0,1,1,0.0
361,2014,jan,2014-01-01,Maharashtra,FIRE FIGHTING VEHICLE,Others,Others,0,1,1,0.0
362,2014,jan,2014-01-01,Maharashtra,FIRE TENDERS,Others,Others,0,1,1,0.0
363,2014,jan,2014-01-01,Maharashtra,FORK LIFT,Others,Others,0,1,1,0.0
364,2014,jan,2014-01-01,Maharashtra,GOODS CARRIER,Others,Others,0,1,1,0.0
365,2014,jan,2014-01-01,Maharashtra,HARVESTER,Others,Others,0,1,1,0.0
366,2014,jan,2014-01-01,Maharashtra,HEARSES,Others,Others,0,1,1,0.0
367,2014,jan,2014-01-01,Maharashtra,MAXI CAB,Others,Others,0,1,1,0.0
368,2014,jan,2014-01-01,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,78,1,1,26.0
369,2014,jan,2014-01-01,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,1,1,26.0
370,2014,jan,2014-01-01,Maharashtra,MOPED,2-Wheelers,2W_Personal,4,1,1,27.333333333333332
371,2014,jan,2014-01-01,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,1.3333333333333333
372,2014,jan,2014-01-01,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,3,1,1,2.3333333333333335
373,2014,jan,2014-01-01,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,1,1,1.0
374,2014,jan,2014-01-01,Maharashtra,OMNI BUS,Bus,Bus,0,1,1,1.0
375,2014,jan,2014-01-01,Maharashtra,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.0
376,2014,jan,2014-01-01,Maharashtra,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,1,1,0.0
377,2014,jan,2014-01-01,Maharashtra,RECOVERY VEHICLE,Others,Others,0,1,1,0.0
378,2014,jan,2014-01-01,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
379,2014,jan,2014-01-01,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
380,2014,jan,2014-01-01,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,1,1,0.0
381,2014,jan,2014-01-01,Maharashtra,TOW TRUCK,Others,Others,0,1,1,0.0
382,2014,jan,2014-01-01,Maharashtra,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.0
383,2014,jan,2014-01-01,Maharashtra,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,1,1,0.0
384,2014,jan,2014-01-01,Maharashtra,TRAILER (AGRICULTURAL),Others,Others,0,1,1,0.0
385,2014,jan,2014-01-01,Maharashtra,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
386,2014,jan,2014-01-01,Maharashtra,TRAILER FOR PERSONAL USE,Others,Others,0,1,1,0.0
387,2014,jan,2014-01-01,Maharashtra,VEHICLE FITTED WITH GENERATOR,Others,Others,0,1,1,0.0
388,2014,jan,2014-01-01,Maharashtra,VEHICLE FITTED WITH RIG,Others,Others,0,1,1,0.0
389,2014,jan,2014-01-01,Meghalaya,AMBULANCE,Others,Others,0,1,1,
390,2014,jan,2014-01-01,Meghalaya,BUS,Bus,Bus,0,1,1,
391,2014,jan,2014-01-01,Meghalaya,EXCAVATOR (NT),Others,Others,0,1,1,0.0
392,2014,jan,2014-01-01,Meghalaya,GOODS CARRIER,Others,Others,0,1,1,0.0
393,2014,jan,2014-01-01,Meghalaya,MAXI CAB,Others,Others,0,1,1,0.0
394,2014,jan,2014-01-01,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,1,1,0.0
395,2014,jan,2014-01-01,Meghalaya,MOPED,2-Wheelers,2W_Personal,0,1,1,0.0
396,2014,jan,2014-01-01,Meghalaya,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,0.0
397,2014,jan,2014-01-01,Meghalaya,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
398,2014,jan,2014-01-01,Meghalaya,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
399,2014,jan,2014-01-01,Meghalaya,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
400,2014,jan,2014-01-01,Meghalaya,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
401,2014,jan,2014-01-01,Madhya Pradesh,ADAPTED VEHICLE,Others,Others,0,1,1,
402,2014,jan,2014-01-01,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
403,2014,jan,2014-01-01,Madhya Pradesh,AMBULANCE,Others,Others,0,1,1,0.0
404,2014,jan,2014-01-01,Madhya Pradesh,ARTICULATED VEHICLE,Others,Others,0,1,1,0.0
405,2014,jan,2014-01-01,Madhya Pradesh,BUS,Bus,Bus,0,1,1,0.0
406,2014,jan,2014-01-01,Madhya Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
407,2014,jan,2014-01-01,Madhya Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
408,2014,jan,2014-01-01,Madhya Pradesh,DUMPER,Others,Others,0,1,1,0.0
409,2014,jan,2014-01-01,Madhya Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,1,1,0.0
410,2014,jan,2014-01-01,Madhya Pradesh,EXCAVATOR (NT),Others,Others,0,1,1,0.0
411,2014,jan,2014-01-01,Madhya Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0,1,1,0.0
412,2014,jan,2014-01-01,Madhya Pradesh,FIRE TENDERS,Others,Others,0,1,1,0.0
413,2014,jan,2014-01-01,Madhya Pradesh,GOODS CARRIER,Others,Others,0,1,1,0.0
414,2014,jan,2014-01-01,Madhya Pradesh,HARVESTER,Others,Others,0,1,1,0.0
415,2014,jan,2014-01-01,Madhya Pradesh,HEARSES,Others,Others,0,1,1,0.0
416,2014,jan,2014-01-01,Madhya Pradesh,MAXI CAB,Others,Others,0,1,1,0.0
417,2014,jan,2014-01-01,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4,1,1,1.3333333333333333
418,2014,jan,2014-01-01,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,0,1,1,1.3333333333333333
419,2014,jan,2014-01-01,Madhya Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,1.3333333333333333
420,2014,jan,2014-01-01,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
421,2014,jan,2014-01-01,Madhya Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.0
422,2014,jan,2014-01-01,Madhya Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0,1,1,0.0
423,2014,jan,2014-01-01,Madhya Pradesh,ROAD ROLLER,Others,Others,0,1,1,0.0
424,2014,jan,2014-01-01,Madhya Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
425,2014,jan,2014-01-01,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
426,2014,jan,2014-01-01,Madhya Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,1,1,0.0
427,2014,jan,2014-01-01,Madhya Pradesh,TRAILER (AGRICULTURAL),Others,Others,0,1,1,0.0
428,2014,jan,2014-01-01,Madhya Pradesh,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
429,2014,jan,2014-01-01,Madhya Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0,1,1,0.0
430,2014,jan,2014-01-01,Mizoram,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
431,2014,jan,2014-01-01,Mizoram,AMBULANCE,Others,Others,0,1,1,
432,2014,jan,2014-01-01,Mizoram,BUS,Bus,Bus,0,1,1,0.0
433,2014,jan,2014-01-01,Mizoram,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
434,2014,jan,2014-01-01,Mizoram,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
435,2014,jan,2014-01-01,Mizoram,EXCAVATOR (NT),Others,Others,0,1,1,0.0
436,2014,jan,2014-01-01,Mizoram,GOODS CARRIER,Others,Others,0,1,1,0.0
437,2014,jan,2014-01-01,Mizoram,LUXURY CAB,4-Wheelers,4W_Shared,0,1,1,0.0
438,2014,jan,2014-01-01,Mizoram,MAXI CAB,Others,Others,0,1,1,0.0
439,2014,jan,2014-01-01,Mizoram,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,1,1,0.0
440,2014,jan,2014-01-01,Mizoram,MOPED,2-Wheelers,2W_Personal,0,1,1,0.0
441,2014,jan,2014-01-01,Mizoram,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,0.0
442,2014,jan,2014-01-01,Mizoram,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
443,2014,jan,2014-01-01,Mizoram,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
444,2014,jan,2014-01-01,Mizoram,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.0
445,2014,jan,2014-01-01,Nagaland,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
446,2014,jan,2014-01-01,Nagaland,AMBULANCE,Others,Others,0,1,1,
447,2014,jan,2014-01-01,Nagaland,BUS,Bus,Bus,0,1,1,0.0
448,2014,jan,2014-01-01,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
449,2014,jan,2014-01-01,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0,1,1,0.0
450,2014,jan,2014-01-01,Nagaland,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
451,2014,jan,2014-01-01,Nagaland,DUMPER,Others,Others,0,1,1,0.0
452,2014,jan,2014-01-01,Nagaland,GOODS CARRIER,Others,Others,0,1,1,0.0
453,2014,jan,2014-01-01,Nagaland,MAXI CAB,Others,Others,0,1,1,0.0
454,2014,jan,2014-01-01,Nagaland,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,1,1,0.0
455,2014,jan,2014-01-01,Nagaland,MOPED,2-Wheelers,2W_Personal,0,1,1,0.0
456,2014,jan,2014-01-01,Nagaland,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,0.0
457,2014,jan,2014-01-01,Nagaland,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,0.0
458,2014,jan,2014-01-01,Nagaland,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,1,1,0.0
459,2014,jan,2014-01-01,Odisha,AGRICULTURAL TRACTOR,Others,Others,0,1,1,
460,2014,jan,2014-01-01,Odisha,AMBULANCE,Others,Others,0,1,1,
461,2014,jan,2014-01-01,Odisha,ARTICULATED VEHICLE,Others,Others,0,1,1,0.0
462,2014,jan,2014-01-01,Odisha,BUS,Bus,Bus,0,1,1,0.0
463,2014,jan,2014-01-01,Odisha,CAMPER VAN / TRAILER,Others,Others,0,1,1,0.0
464,2014,jan,2014-01-01,Odisha,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
465,2014,jan,2014-01-01,Odisha,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
466,2014,jan,2014-01-01,Odisha,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
467,2014,jan,2014-01-01,Odisha,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,1,1,0.0
468,2014,jan,2014-01-01,Odisha,EXCAVATOR (COMMERCIAL),Others,Others,0,1,1,0.0
469,2014,jan,2014-01-01,Odisha,GOODS CARRIER,Others,Others,1,1,1,0.3333333333333333
470,2014,jan,2014-01-01,Odisha,HARVESTER,Others,Others,0,1,1,0.3333333333333333
471,2014,jan,2014-01-01,Odisha,LUXURY CAB,4-Wheelers,4W_Shared,0,1,1,0.3333333333333333
472,2014,jan,2014-01-01,Odisha,MAXI CAB,Others,Others,0,1,1,0.0
473,2014,jan,2014-01-01,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2,1,1,0.6666666666666666
474,2014,jan,2014-01-01,Odisha,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,1,1,0.6666666666666666
475,2014,jan,2014-01-01,Odisha,MOPED,2-Wheelers,2W_Personal,3,1,1,1.6666666666666667
476,2014,jan,2014-01-01,Odisha,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,1.0
477,2014,jan,2014-01-01,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,1.0
478,2014,jan,2014-01-01,Odisha,OMNI BUS,Bus,Bus,0,1,1,0.0
479,2014,jan,2014-01-01,Odisha,OMNI BUS (PRIVATE USE),Bus,Bus,0,1,1,0.0
480,2014,jan,2014-01-01,Odisha,PRIVATE SERVICE VEHICLE,Others,Others,0,1,1,0.0
481,2014,jan,2014-01-01,Odisha,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,1,1,0.0
482,2014,jan,2014-01-01,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,1,1,0.0
483,2014,jan,2014-01-01,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,1,1,0.3333333333333333
484,2014,jan,2014-01-01,Odisha,TRACTOR (COMMERCIAL),Others,Others,0,1,1,0.3333333333333333
485,2014,jan,2014-01-01,Odisha,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,1,1,0.3333333333333333
486,2014,jan,2014-01-01,Odisha,TRAILER (AGRICULTURAL),Others,Others,0,1,1,0.0
487,2014,jan,2014-01-01,Odisha,TRAILER (COMMERCIAL),Others,Others,0,1,1,0.0
488,2014,jan,2014-01-01,Odisha,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,1,1,0.0
489,2014,jan,2014-01-01,Odisha,VEHICLE FITTED WITH RIG,Others,Others,0,1,1,0.0
490,2014,jan,2014-01-01,Punjab,ADAPTED VEHICLE,Others,Others,0,1,1,
491,2014,jan,2014-01-01,Punjab,AGRICULTURAL TRACTOR,Others,Others,1,1,1,
492,2014,jan,2014-01-01,Punjab,AMBULANCE,Others,Others,0,1,1,0.3333333333333333
493,2014,jan,2014-01-01,Punjab,BUS,Bus,Bus,0,1,1,0.3333333333333333
494,2014,jan,2014-01-01,Punjab,CAMPER VAN / TRAILER,Others,Others,0,1,1,0.0
495,2014,jan,2014-01-01,Punjab,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,1,1,0.0
496,2014,jan,2014-01-01,Punjab,CRANE MOUNTED VEHICLE,Others,Others,0,1,1,0.0
497,2014,jan,2014-01-01,Punjab,EARTH MOVING EQUIPMENT,Others,Others,0,1,1,0.0
498,2014,jan,2014-01-01,Punjab,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,1,1,0.0
499,2014,jan,2014-01-01,Punjab,EXCAVATOR (COMMERCIAL),Others,Others,0,1,1,0.0
500,2014,jan,2014-01-01,Punjab,FIRE FIGHTING VEHICLE,Others,Others,0,1,1,0.0
501,2014,jan,2014-01-01,Punjab,GOODS CARRIER,Others,Others,0,1,1,0.0
502,2014,jan,2014-01-01,Punjab,HARVESTER,Others,Others,0,1,1,0.0
503,2014,jan,2014-01-01,Punjab,MAXI CAB,Others,Others,0,1,1,0.0
504,2014,jan,2014-01-01,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1,1,1,0.3333333333333333
505,2014,jan,2014-01-01,Punjab,MOPED,2-Wheelers,2W_Personal,4,1,1,1.6666666666666667
506,2014,jan,2014-01-01,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0,1,1,1.6666666666666667
507,2014,jan,2014-01-01,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,0,1,1,1.3333333333333333
508,2014,jan,2014-01-01,Punjab,OMNI BUS,Bus,Bus,0,1,1,0.0
509,2014,jan,2014-01-01,Punjab,PRIVATE SERVICE VEHICLE,Others,Others,0,1,1,0.0
